date,time,datetime,day,time_of_day,hour,payment_method,card_no.,amount,coffee_name
2024-09-27,18:40:53.757000,2024-09-27 18:40:53.757,Friday,Evening,18,card,ANON-0000-0000-0680,32.82,Cappuccino
2024-09-27,20:18:13.287000,2024-09-27 20:18:13.287,Friday,Evening,20,card,ANON-0000-0000-0408,32.82,Cappuccino
2024-09-27,20:19:14.319000,2024-09-27 20:19:14.319,Friday,Evening,20,card,ANON-0000-0000-0408,32.82,Cappuccino
2024-09-27,20:58:14.967000,2024-09-27 20:58:14.967,Friday,Evening,20,card,ANON-0000-0000-0681,27.92,Americano with Milk
2024-09-28,08:06:45.469000,2024-09-28 08:06:45.469,Saturday,Morning,8,card,ANON-0000-0000-0666,27.92,Americano with Milk
2024-09-28,09:31:14.759000,2024-09-28 09:31:14.759,Saturday,Morning,9,card,ANON-0000-0000-0682,27.92,Americano with Milk
2024-09-28,14:25:47.337000,2024-09-28 14:25:47.337,Saturday,Afternoon,14,card,ANON-0000-0000-0507,35.76,Latte
2024-09-28,16:57:20.118000,2024-09-28 16:57:20.118,Saturday,Afternoon,16,card,ANON-0000-0000-0683,35.76,Latte
2024-09-28,17:26:16.704000,2024-09-28 17:26:16.704,Saturday,Evening,17,card,ANON-0000-0000-0684,30.86,Americano with Milk
2024-09-28,20:34:31.110000,2024-09-28 20:34:31.110,Saturday,Evening,20,card,ANON-0000-0000-0445,35.76,Latte
2024-09-28,20:38:36.502000,2024-09-28 20:38:36.502,Saturday,Evening,20,card,ANON-0000-0000-0685,35.76,Latte
2024-09-28,22:16:36.777000,2024-09-28 22:16:36.777,Saturday,Evening,22,card,ANON-0000-0000-0686,35.76,Cappuccino
2024-09-28,22:17:29.587000,2024-09-28 22:17:29.587,Saturday,Evening,22,card,ANON-0000-0000-0686,35.76,Cocoa
2024-09-28,22:18:16.072000,2024-09-28 22:18:16.072,Saturday,Evening,22,card,ANON-0000-0000-0687,25.96,Cortado
2024-09-28,22:19:13.029000,2024-09-28 22:19:13.029,Saturday,Evening,22,card,ANON-0000-0000-0687,35.76,Hot Chocolate
2024-09-29,10:48:45.050000,2024-09-29 10:48:45.050,Sunday,Morning,10,card,ANON-0000-0000-0467,25.96,Americano
2024-09-29,10:50:05.258000,2024-09-29 10:50:05.258,Sunday,Morning,10,card,ANON-0000-0000-0172,35.76,Cappuccino
2024-09-29,10:51:03.253000,2024-09-29 10:51:03.253,Sunday,Morning,10,card,ANON-0000-0000-0172,35.76,Cappuccino
2024-09-29,10:52:23.021000,2024-09-29 10:52:23.021,Sunday,Morning,10,card,ANON-0000-0000-0172,35.76,Cappuccino
2024-09-29,10:53:42.331000,2024-09-29 10:53:42.331,Sunday,Morning,10,card,ANON-0000-0000-0333,30.86,Americano with Milk
2024-09-29,12:35:43.442000,2024-09-29 12:35:43.442,Sunday,Afternoon,12,card,ANON-0000-0000-0683,35.76,Latte
2024-09-29,12:50:58.444000,2024-09-29 12:50:58.444,Sunday,Afternoon,12,card,ANON-0000-0000-0141,25.96,Cortado
2024-09-29,12:54:15.385000,2024-09-29 12:54:15.385,Sunday,Afternoon,12,card,ANON-0000-0000-0602,35.76,Latte
2024-09-29,12:55:21.637000,2024-09-29 12:55:21.637,Sunday,Afternoon,12,card,ANON-0000-0000-0688,35.76,Latte
2024-09-29,18:02:27.296000,2024-09-29 18:02:27.296,Sunday,Evening,18,card,ANON-0000-0000-0689,35.76,Cappuccino
2024-09-29,22:31:02.815000,2024-09-29 22:31:02.815,Sunday,Evening,22,card,ANON-0000-0000-0690,35.76,Latte
2024-09-30,08:08:47.516000,2024-09-30 08:08:47.516,Monday,Morning,8,card,ANON-0000-0000-0141,25.96,Cortado
2024-09-30,08:58:54.669000,2024-09-30 08:58:54.669,Monday,Morning,8,card,ANON-0000-0000-0691,25.96,Cortado
2024-09-30,09:00:04.917000,2024-09-30 09:00:04.917,Monday,Morning,9,card,ANON-0000-0000-0692,35.76,Hot Chocolate
2024-09-30,10:01:09.168000,2024-09-30 10:01:09.168,Monday,Morning,10,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-09-30,10:05:18.351000,2024-09-30 10:05:18.351,Monday,Morning,10,card,ANON-0000-0000-0141,25.96,Cortado
2024-09-30,11:32:54.558000,2024-09-30 11:32:54.558,Monday,Morning,11,card,ANON-0000-0000-0693,30.86,Americano with Milk
2024-09-30,16:45:44.460000,2024-09-30 16:45:44.460,Monday,Afternoon,16,card,ANON-0000-0000-0333,30.86,Americano with Milk
2024-09-30,19:32:18.200000,2024-09-30 19:32:18.200,Monday,Evening,19,card,ANON-0000-0000-0507,35.76,Latte
2024-09-30,19:53:14.092000,2024-09-30 19:53:14.092,Monday,Evening,19,card,ANON-0000-0000-0694,30.86,Americano with Milk
2024-09-30,19:54:17.620000,2024-09-30 19:54:17.620,Monday,Evening,19,card,ANON-0000-0000-0694,25.96,Cortado
2024-09-30,19:59:18.993000,2024-09-30 19:59:18.993,Monday,Evening,19,card,ANON-0000-0000-0631,35.76,Latte
2024-09-30,20:00:42.135000,2024-09-30 20:00:42.135,Monday,Evening,20,card,ANON-0000-0000-0531,30.86,Americano with Milk
2024-09-30,20:01:42.191000,2024-09-30 20:01:42.191,Monday,Evening,20,card,ANON-0000-0000-0633,30.86,Americano with Milk
2024-09-30,21:41:07.527000,2024-09-30 21:41:07.527,Monday,Evening,21,card,ANON-0000-0000-0695,30.86,Americano with Milk
2024-10-01,07:47:08.449000,2024-10-01 07:47:08.449,Tuesday,Morning,7,card,ANON-0000-0000-0696,35.76,Latte
2024-10-01,09:48:30.777000,2024-10-01 09:48:30.777,Tuesday,Morning,9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-01,10:02:26.778000,2024-10-01 10:02:26.778,Tuesday,Morning,10,card,ANON-0000-0000-0333,30.86,Americano with Milk
2024-10-01,10:03:47.115000,2024-10-01 10:03:47.115,Tuesday,Morning,10,card,ANON-0000-0000-0333,30.86,Americano with Milk
2024-10-01,11:55:31.853000,2024-10-01 11:55:31.853,Tuesday,Morning,11,card,ANON-0000-0000-0697,30.86,Americano with Milk
2024-10-01,12:12:48.446000,2024-10-01 12:12:48.446,Tuesday,Afternoon,12,card,ANON-0000-0000-0698,30.86,Americano with Milk
2024-10-01,12:14:23.382000,2024-10-01 12:14:23.382,Tuesday,Afternoon,12,card,ANON-0000-0000-0698,30.86,Americano with Milk
2024-10-01,14:17:34.957000,2024-10-01 14:17:34.957,Tuesday,Afternoon,14,card,ANON-0000-0000-0699,25.96,Americano
2024-10-01,14:18:52.558000,2024-10-01 14:18:52.558,Tuesday,Afternoon,14,card,ANON-0000-0000-0699,30.86,Americano with Milk
2024-10-01,16:08:38.999000,2024-10-01 16:08:38.999,Tuesday,Afternoon,16,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-01,16:41:54.481000,2024-10-01 16:41:54.481,Tuesday,Afternoon,16,card,ANON-0000-0000-0700,25.96,Americano
2024-10-01,18:08:26.545000,2024-10-01 18:08:26.545,Tuesday,Evening,18,card,ANON-0000-0000-0701,35.76,Latte
2024-10-01,18:23:11.460000,2024-10-01 18:23:11.460,Tuesday,Evening,18,card,ANON-0000-0000-0702,35.76,Latte
2024-10-01,18:24:14.252000,2024-10-01 18:24:14.252,Tuesday,Evening,18,card,ANON-0000-0000-0702,35.76,Hot Chocolate
2024-10-01,20:03:22.143000,2024-10-01 20:03:22.143,Tuesday,Evening,20,card,ANON-0000-0000-0585,35.76,Hot Chocolate
2024-10-02,07:57:18.793000,2024-10-02 07:57:18.793,Wednesday,Morning,7,card,ANON-0000-0000-0703,35.76,Latte
2024-10-02,08:42:44.642000,2024-10-02 08:42:44.642,Wednesday,Morning,8,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-02,09:19:17.053000,2024-10-02 09:19:17.053,Wednesday,Morning,9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-02,10:22:01.523000,2024-10-02 10:22:01.523,Wednesday,Morning,10,card,ANON-0000-0000-0375,35.76,Latte
2024-10-02,10:23:55.272000,2024-10-02 10:23:55.272,Wednesday,Morning,10,card,ANON-0000-0000-0704,30.86,Americano with Milk
2024-10-02,11:28:53.893000,2024-10-02 11:28:53.893,Wednesday,Morning,11,card,ANON-0000-0000-0705,35.76,Cappuccino
2024-10-02,15:13:42.142000,2024-10-02 15:13:42.142,Wednesday,Afternoon,15,card,ANON-0000-0000-0706,35.76,Cappuccino
2024-10-02,18:31:07.153000,2024-10-02 18:31:07.153,Wednesday,Evening,18,card,ANON-0000-0000-0255,35.76,Hot Chocolate
2024-10-02,22:18:55.379000,2024-10-02 22:18:55.379,Wednesday,Evening,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-02,22:19:40.694000,2024-10-02 22:19:40.694,Wednesday,Evening,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-02,22:20:23.651000,2024-10-02 22:20:23.651,Wednesday,Evening,22,card,ANON-0000-0000-0707,35.76,Hot Chocolate
2024-10-03,13:47:35.922000,2024-10-03 13:47:35.922,Thursday,Afternoon,13,card,ANON-0000-0000-0708,35.76,Cocoa
2024-10-03,15:12:05.160000,2024-10-03 15:12:05.160,Thursday,Afternoon,15,card,ANON-0000-0000-0709,30.86,Americano with Milk
2024-10-03,20:12:57.761000,2024-10-03 20:12:57.761,Thursday,Evening,20,card,ANON-0000-0000-0710,25.96,Cortado
2024-10-03,20:14:04.781000,2024-10-03 20:14:04.781,Thursday,Evening,20,card,ANON-0000-0000-0710,35.76,Hot Chocolate
2024-10-03,21:21:06.296000,2024-10-03 21:21:06.296,Thursday,Evening,21,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-03,21:21:46.778000,2024-10-03 21:21:46.778,Thursday,Evening,21,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-03,21:29:03.390000,2024-10-03 21:29:03.390,Thursday,Evening,21,card,ANON-0000-0000-0711,35.76,Cappuccino
2024-10-03,21:31:00.451000,2024-10-03 21:31:00.451,Thursday,Evening,21,card,ANON-0000-0000-0712,35.76,Hot Chocolate
2024-10-04,08:44:00.873000,2024-10-04 08:44:00.873,Friday,Morning,8,card,ANON-0000-0000-0440,25.96,Americano
2024-10-04,08:45:38.952000,2024-10-04 08:45:38.952,Friday,Morning,8,card,ANON-0000-0000-0440,25.96,Americano
2024-10-04,09:30:22.038000,2024-10-04 09:30:22.038,Friday,Morning,9,card,ANON-0000-0000-0004,30.86,Americano with Milk
2024-10-04,09:31:27.071000,2024-10-04 09:31:27.071,Friday,Morning,9,card,ANON-0000-0000-0003,25.96,Americano
2024-10-04,09:53:58.577000,2024-10-04 09:53:58.577,Friday,Morning,9,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-04,09:55:04.557000,2024-10-04 09:55:04.557,Friday,Morning,9,card,ANON-0000-0000-0650,25.96,Cortado
2024-10-04,17:35:14.809000,2024-10-04 17:35:14.809,Friday,Evening,17,card,ANON-0000-0000-0713,35.76,Latte
2024-10-04,17:42:22.181000,2024-10-04 17:42:22.181,Friday,Evening,17,card,ANON-0000-0000-0714,35.76,Hot Chocolate
2024-10-04,17:44:36.370000,2024-10-04 17:44:36.370,Friday,Evening,17,card,ANON-0000-0000-0714,35.76,Cocoa
2024-10-05,09:00:46.861000,2024-10-05 09:00:46.861,Saturday,Morning,9,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-05,09:01:42.669000,2024-10-05 09:01:42.669,Saturday,Morning,9,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-05,09:35:44.903000,2024-10-05 09:35:44.903,Saturday,Morning,9,card,ANON-0000-0000-0715,35.76,Cocoa
2024-10-05,13:12:13.285000,2024-10-05 13:12:13.285,Saturday,Afternoon,13,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-10-05,20:08:38.058000,2024-10-05 20:08:38.058,Saturday,Evening,20,card,ANON-0000-0000-0012,25.96,Americano
2024-10-05,20:09:33.647000,2024-10-05 20:09:33.647,Saturday,Evening,20,card,ANON-0000-0000-0012,25.96,Americano
2024-10-06,08:22:56.721000,2024-10-06 08:22:56.721,Sunday,Morning,8,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-06,10:05:43.642000,2024-10-06 10:05:43.642,Sunday,Morning,10,card,ANON-0000-0000-0195,35.76,Cappuccino
2024-10-06,10:06:47.136000,2024-10-06 10:06:47.136,Sunday,Morning,10,card,ANON-0000-0000-0195,25.96,Cortado
2024-10-06,11:55:28.846000,2024-10-06 11:55:28.846,Sunday,Morning,11,card,ANON-0000-0000-0716,35.76,Latte
2024-10-06,12:09:03.852000,2024-10-06 12:09:03.852,Sunday,Afternoon,12,card,ANON-0000-0000-0665,35.76,Latte
2024-10-06,12:10:17.343000,2024-10-06 12:10:17.343,Sunday,Afternoon,12,card,ANON-0000-0000-0665,35.76,Cappuccino
2024-10-06,12:11:43.360000,2024-10-06 12:11:43.360,Sunday,Afternoon,12,card,ANON-0000-0000-0665,30.86,Americano with Milk
2024-10-06,13:46:03.675000,2024-10-06 13:46:03.675,Sunday,Afternoon,13,card,ANON-0000-0000-0717,25.96,Americano
2024-10-06,13:47:01.953000,2024-10-06 13:47:01.953,Sunday,Afternoon,13,card,ANON-0000-0000-0717,35.76,Cappuccino
2024-10-06,13:50:00.140000,2024-10-06 13:50:00.140,Sunday,Afternoon,13,card,ANON-0000-0000-0718,30.86,Americano with Milk
2024-10-06,13:51:04.250000,2024-10-06 13:51:04.250,Sunday,Afternoon,13,card,ANON-0000-0000-0718,35.76,Latte
2024-10-06,13:51:56.283000,2024-10-06 13:51:56.283,Sunday,Afternoon,13,card,ANON-0000-0000-0718,35.76,Cappuccino
2024-10-06,16:31:33.588000,2024-10-06 16:31:33.588,Sunday,Afternoon,16,card,ANON-0000-0000-0719,35.76,Cappuccino
2024-10-06,16:35:45.625000,2024-10-06 16:35:45.625,Sunday,Afternoon,16,card,ANON-0000-0000-0720,21.06,Espresso
2024-10-06,18:17:44.975000,2024-10-06 18:17:44.975,Sunday,Evening,18,card,ANON-0000-0000-0721,30.86,Americano with Milk
2024-10-06,18:35:16.468000,2024-10-06 18:35:16.468,Sunday,Evening,18,card,ANON-0000-0000-0722,35.76,Hot Chocolate
2024-10-06,21:09:12.889000,2024-10-06 21:09:12.889,Sunday,Evening,21,card,ANON-0000-0000-0723,35.76,Hot Chocolate
2024-10-06,21:10:00.476000,2024-10-06 21:10:00.476,Sunday,Evening,21,card,ANON-0000-0000-0723,35.76,Hot Chocolate
2024-10-06,21:10:45.254000,2024-10-06 21:10:45.254,Sunday,Evening,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-06,21:16:48.876000,2024-10-06 21:16:48.876,Sunday,Evening,21,card,ANON-0000-0000-0637,35.76,Latte
2024-10-07,08:33:36.423000,2024-10-07 08:33:36.423,Monday,Morning,8,card,ANON-0000-0000-0724,35.76,Latte
2024-10-07,08:49:36.477000,2024-10-07 08:49:36.477,Monday,Morning,8,card,ANON-0000-0000-0385,35.76,Latte
2024-10-07,08:50:41.668000,2024-10-07 08:50:41.668,Monday,Morning,8,card,ANON-0000-0000-0385,30.86,Americano with Milk
2024-10-07,09:05:28.091000,2024-10-07 09:05:28.091,Monday,Morning,9,card,ANON-0000-0000-0725,35.76,Cocoa
2024-10-07,09:09:58.323000,2024-10-07 09:09:58.323,Monday,Morning,9,card,ANON-0000-0000-0726,35.76,Latte
2024-10-07,12:17:56.717000,2024-10-07 12:17:56.717,Monday,Afternoon,12,card,ANON-0000-0000-0727,30.86,Americano with Milk
2024-10-07,14:31:45.258000,2024-10-07 14:31:45.258,Monday,Afternoon,14,card,ANON-0000-0000-0728,25.96,Americano
2024-10-07,14:32:38.765000,2024-10-07 14:32:38.765,Monday,Afternoon,14,card,ANON-0000-0000-0728,25.96,Americano
2024-10-07,17:48:55.006000,2024-10-07 17:48:55.006,Monday,Evening,17,card,ANON-0000-0000-0494,35.76,Latte
2024-10-07,21:14:42.130000,2024-10-07 21:14:42.130,Monday,Evening,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-07,21:15:20.122000,2024-10-07 21:15:20.122,Monday,Evening,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate
2024-10-07,21:40:48.515000,2024-10-07 21:40:48.515,Monday,Evening,21,card,ANON-0000-0000-0598,35.76,Latte
2024-10-08,08:11:50.884000,2024-10-08 08:11:50.884,Tuesday,Morning,8,card,ANON-0000-0000-0703,35.76,Latte
2024-10-08,09:05:14.027000,2024-10-08 09:05:14.027,Tuesday,Morning,9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-08,10:22:31.374000,2024-10-08 10:22:31.374,Tuesday,Morning,10,card,ANON-0000-0000-0700,25.96,Americano
2024-10-08,10:27:08.817000,2024-10-08 10:27:08.817,Tuesday,Morning,10,card,ANON-0000-0000-0683,35.76,Latte
2024-10-08,11:30:10.253000,2024-10-08 11:30:10.253,Tuesday,Morning,11,card,ANON-0000-0000-0726,35.76,Latte
2024-10-08,12:48:04.520000,2024-10-08 12:48:04.520,Tuesday,Afternoon,12,card,ANON-0000-0000-0225,25.96,Americano
2024-10-08,12:49:04.581000,2024-10-08 12:49:04.581,Tuesday,Afternoon,12,card,ANON-0000-0000-0225,25.96,Americano
2024-10-08,13:04:00.905000,2024-10-08 13:04:00.905,Tuesday,Afternoon,13,card,ANON-0000-0000-0729,35.76,Latte
2024-10-08,13:04:59.444000,2024-10-08 13:04:59.444,Tuesday,Afternoon,13,card,ANON-0000-0000-0729,35.76,Latte
2024-10-08,14:42:52.425000,2024-10-08 14:42:52.425,Tuesday,Afternoon,14,card,ANON-0000-0000-0507,35.76,Latte
2024-10-08,15:13:41.150000,2024-10-08 15:13:41.150,Tuesday,Afternoon,15,card,ANON-0000-0000-0475,35.76,Latte
2024-10-08,15:19:52.103000,2024-10-08 15:19:52.103,Tuesday,Afternoon,15,card,ANON-0000-0000-0050,25.96,Americano
2024-10-08,15:50:43.122000,2024-10-08 15:50:43.122,Tuesday,Afternoon,15,card,ANON-0000-0000-0730,30.86,Americano with Milk
2024-10-08,20:40:40.459000,2024-10-08 20:40:40.459,Tuesday,Evening,20,card,ANON-0000-0000-0731,35.76,Hot Chocolate
2024-10-08,20:41:33.464000,2024-10-08 20:41:33.464,Tuesday,Evening,20,card,ANON-0000-0000-0731,35.76,Cappuccino
2024-10-08,20:51:08.722000,2024-10-08 20:51:08.722,Tuesday,Evening,20,card,ANON-0000-0000-0732,35.76,Latte
2024-10-08,21:24:32.037000,2024-10-08 21:24:32.037,Tuesday,Evening,21,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-10-08,21:25:32,2024-10-08 21:25:32.000,Tuesday,Evening,21,card,ANON-0000-0000-0040,30.86,Americano with Milk
2024-10-09,07:54:42.599000,2024-10-09 07:54:42.599,Wednesday,Morning,7,card,ANON-0000-0000-0570,35.76,Latte
2024-10-09,08:25:57.509000,2024-10-09 08:25:57.509,Wednesday,Morning,8,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-09,09:43:21.029000,2024-10-09 09:43:21.029,Wednesday,Morning,9,card,ANON-0000-0000-0424,30.86,Americano with Milk
2024-10-09,09:59:39.971000,2024-10-09 09:59:39.971,Wednesday,Morning,9,card,ANON-0000-0000-0494,35.76,Latte
2024-10-09,10:37:56.926000,2024-10-09 10:37:56.926,Wednesday,Morning,10,card,ANON-0000-0000-0733,21.06,Espresso
2024-10-09,11:18:02.138000,2024-10-09 11:18:02.138,Wednesday,Morning,11,card,ANON-0000-0000-0734,25.96,Americano
2024-10-09,13:03:08.514000,2024-10-09 13:03:08.514,Wednesday,Afternoon,13,card,ANON-0000-0000-0726,35.76,Latte
2024-10-09,13:52:34.736000,2024-10-09 13:52:34.736,Wednesday,Afternoon,13,card,ANON-0000-0000-0735,30.86,Americano with Milk
2024-10-09,17:26:44.371000,2024-10-09 17:26:44.371,Wednesday,Evening,17,card,ANON-0000-0000-0658,35.76,Cappuccino
2024-10-09,17:27:48.880000,2024-10-09 17:27:48.880,Wednesday,Evening,17,card,ANON-0000-0000-0658,25.96,Americano
2024-10-09,17:49:59.552000,2024-10-09 17:49:59.552,Wednesday,Evening,17,card,ANON-0000-0000-0736,21.06,Espresso
2024-10-09,20:49:12.500000,2024-10-09 20:49:12.500,Wednesday,Evening,20,card,ANON-0000-0000-0737,35.76,Cappuccino
2024-10-10,08:48:06.900000,2024-10-10 08:48:06.900,Thursday,Morning,8,card,ANON-0000-0000-0003,25.96,Americano
2024-10-10,09:23:20.118000,2024-10-10 09:23:20.118,Thursday,Morning,9,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-10,09:51:44.211000,2024-10-10 09:51:44.211,Thursday,Morning,9,card,ANON-0000-0000-0738,35.76,Hot Chocolate
2024-10-10,10:05:09.494000,2024-10-10 10:05:09.494,Thursday,Morning,10,card,ANON-0000-0000-0375,35.76,Latte
2024-10-10,10:42:43.045000,2024-10-10 10:42:43.045,Thursday,Morning,10,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-10,10:43:30.026000,2024-10-10 10:43:30.026,Thursday,Morning,10,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-10,10:55:32.616000,2024-10-10 10:55:32.616,Thursday,Morning,10,card,ANON-0000-0000-0739,35.76,Latte
2024-10-10,11:04:19.349000,2024-10-10 11:04:19.349,Thursday,Morning,11,card,ANON-0000-0000-0740,35.76,Latte
2024-10-10,15:05:42.898000,2024-10-10 15:05:42.898,Thursday,Afternoon,15,card,ANON-0000-0000-0510,35.76,Cappuccino
2024-10-10,17:40:44.384000,2024-10-10 17:40:44.384,Thursday,Evening,17,card,ANON-0000-0000-0741,35.76,Latte
2024-10-10,18:18:32.711000,2024-10-10 18:18:32.711,Thursday,Evening,18,card,ANON-0000-0000-0742,25.96,Americano
2024-10-10,18:56:30.698000,2024-10-10 18:56:30.698,Thursday,Evening,18,card,ANON-0000-0000-0713,30.86,Americano with Milk
2024-10-10,18:57:35.249000,2024-10-10 18:57:35.249,Thursday,Evening,18,card,ANON-0000-0000-0713,35.76,Latte
2024-10-10,22:33:16.976000,2024-10-10 22:33:16.976,Thursday,Evening,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-10,22:33:59.729000,2024-10-10 22:33:59.729,Thursday,Evening,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-11,07:54:51.580000,2024-10-11 07:54:51.580,Friday,Morning,7,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-11,08:00:50.938000,2024-10-11 08:00:50.938,Friday,Morning,8,card,ANON-0000-0000-0703,35.76,Latte
2024-10-11,08:12:20.254000,2024-10-11 08:12:20.254,Friday,Morning,8,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-11,08:28:18.876000,2024-10-11 08:28:18.876,Friday,Morning,8,card,ANON-0000-0000-0570,35.76,Latte
2024-10-11,08:29:22.390000,2024-10-11 08:29:22.390,Friday,Morning,8,card,ANON-0000-0000-0570,35.76,Cocoa
2024-10-11,08:55:43.787000,2024-10-11 08:55:43.787,Friday,Morning,8,card,ANON-0000-0000-0725,35.76,Cocoa
2024-10-11,08:56:58.778000,2024-10-11 08:56:58.778,Friday,Morning,8,card,ANON-0000-0000-0726,30.86,Americano with Milk
2024-10-11,08:58:09.102000,2024-10-11 08:58:09.102,Friday,Morning,8,card,ANON-0000-0000-0743,35.76,Hot Chocolate
2024-10-11,09:31:42.338000,2024-10-11 09:31:42.338,Friday,Morning,9,card,ANON-0000-0000-0744,30.86,Americano with Milk
2024-10-11,09:38:46.927000,2024-10-11 09:38:46.927,Friday,Morning,9,card,ANON-0000-0000-0402,25.96,Cortado
2024-10-11,10:00:40.375000,2024-10-11 10:00:40.375,Friday,Morning,10,card,ANON-0000-0000-0375,25.96,Americano
2024-10-11,10:01:54.873000,2024-10-11 10:01:54.873,Friday,Morning,10,card,ANON-0000-0000-0375,25.96,Americano
2024-10-11,10:30:35.971000,2024-10-11 10:30:35.971,Friday,Morning,10,card,ANON-0000-0000-0242,30.86,Americano with Milk
2024-10-11,13:05:01.403000,2024-10-11 13:05:01.403,Friday,Afternoon,13,card,ANON-0000-0000-0740,35.76,Latte
2024-10-11,13:29:02.457000,2024-10-11 13:29:02.457,Friday,Afternoon,13,card,ANON-0000-0000-0012,25.96,Americano
2024-10-11,13:30:09.021000,2024-10-11 13:30:09.021,Friday,Afternoon,13,card,ANON-0000-0000-0012,25.96,Americano
2024-10-11,14:33:40.535000,2024-10-11 14:33:40.535,Friday,Afternoon,14,card,ANON-0000-0000-0745,35.76,Cocoa
2024-10-11,14:35:29.312000,2024-10-11 14:35:29.312,Friday,Afternoon,14,card,ANON-0000-0000-0745,25.96,Americano
2024-10-11,14:50:08.761000,2024-10-11 14:50:08.761,Friday,Afternoon,14,card,ANON-0000-0000-0714,35.76,Cappuccino
2024-10-11,17:12:07.333000,2024-10-11 17:12:07.333,Friday,Evening,17,card,ANON-0000-0000-0746,35.76,Latte
2024-10-11,17:13:21.597000,2024-10-11 17:13:21.597,Friday,Evening,17,card,ANON-0000-0000-0746,35.76,Hot Chocolate
2024-10-11,17:26:11.166000,2024-10-11 17:26:11.166,Friday,Evening,17,card,ANON-0000-0000-0747,35.76,Hot Chocolate
2024-10-11,21:48:37.720000,2024-10-11 21:48:37.720,Friday,Evening,21,card,ANON-0000-0000-0690,35.76,Latte
